accuracy,f1_macro,f1_cancer,recall_cancer,precision_cancer,fold,mode,k,purity_threshold,min_labeled_per_cluster,pseudo_weight,n_pseudo,pseudo_cancer,pseudo_normal,mapped_clusters
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,3,0.01,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,3,0.02,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,3,0.05,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,3,0.1,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,3,0.2,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,5,0.01,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,5,0.02,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,5,0.05,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,5,0.1,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,0.95,5,0.2,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,2,0.01,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,2,0.02,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,2,0.05,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,2,0.1,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,2,0.2,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,3,0.01,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,3,0.02,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,3,0.05,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,3,0.1,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,3,0.2,633,462,171,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,5,0.01,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,5,0.02,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,5,0.05,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,5,0.1,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,15,1.0,5,0.2,253,82,171,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,2,0.01,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,2,0.02,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,2,0.05,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,2,0.1,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,2,0.2,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,3,0.01,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,3,0.02,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,3,0.05,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,3,0.1,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,3,0.2,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,5,0.01,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,5,0.02,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,5,0.05,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,5,0.1,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.9,5,0.2,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,2,0.01,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,2,0.02,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,2,0.05,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,2,0.1,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,2,0.2,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,3,0.01,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,3,0.02,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,3,0.05,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,3,0.1,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,3,0.2,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,5,0.01,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,5,0.02,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,5,0.05,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,5,0.1,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,0.95,5,0.2,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,2,0.01,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,2,0.02,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,2,0.05,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,2,0.1,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,2,0.2,409,409,0,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,3,0.01,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,3,0.02,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,3,0.05,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,3,0.1,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,3,0.2,243,243,0,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,5,0.01,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,5,0.02,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,5,0.05,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,5,0.1,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,20,1.0,5,0.2,76,76,0,1
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,2,0.01,649,409,240,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,2,0.02,649,409,240,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,2,0.05,649,409,240,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,2,0.1,649,409,240,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,2,0.2,649,409,240,9
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,3,0.01,483,243,240,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,3,0.02,483,243,240,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,3,0.05,483,243,240,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,3,0.1,483,243,240,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,3,0.2,483,243,240,6
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,5,0.01,316,76,240,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,5,0.02,316,76,240,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,5,0.05,316,76,240,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,5,0.1,316,76,240,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.9,5,0.2,316,76,240,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,2,0.01,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,2,0.02,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,2,0.05,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,2,0.1,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,2,0.2,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,3,0.01,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,3,0.02,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,3,0.05,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,3,0.1,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,3,0.2,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,5,0.01,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,5,0.02,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,5,0.05,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,5,0.1,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,0.95,5,0.2,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,2,0.01,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,2,0.02,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,2,0.05,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,2,0.1,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,2,0.2,586,409,177,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,3,0.01,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,3,0.02,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,3,0.05,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,3,0.1,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,3,0.2,420,243,177,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,5,0.01,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,5,0.02,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,5,0.05,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,5,0.1,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,20,1.0,5,0.2,253,76,177,3
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,2,0.01,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,2,0.02,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,2,0.05,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,2,0.1,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,2,0.2,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,3,0.01,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,3,0.02,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,3,0.05,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,3,0.1,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,3,0.2,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,5,0.01,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,5,0.02,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,5,0.05,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,5,0.1,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.9,5,0.2,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,2,0.01,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,2,0.02,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,2,0.05,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,2,0.1,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,2,0.2,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,3,0.01,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,3,0.02,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,3,0.05,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,3,0.1,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,3,0.2,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,5,0.01,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,5,0.02,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,5,0.05,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,5,0.1,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,0.95,5,0.2,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,2,0.01,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,2,0.02,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,2,0.05,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,2,0.1,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,2,0.2,408,408,0,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,3,0.01,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,3,0.02,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,3,0.05,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,3,0.1,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,3,0.2,232,232,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,5,0.01,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,5,0.02,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,5,0.05,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,5,0.1,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,25,1.0,5,0.2,117,117,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,2,0.01,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,2,0.02,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,2,0.05,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,2,0.1,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,2,0.2,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,3,0.01,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,3,0.02,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,3,0.05,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,3,0.1,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,3,0.2,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,5,0.01,298,117,181,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.9,5,0.02,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,0.9,5,0.05,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,0.9,5,0.1,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,0.9,5,0.2,298,117,181,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,2,0.01,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,2,0.02,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,2,0.05,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,2,0.1,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,2,0.2,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,3,0.01,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,3,0.02,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,3,0.05,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,3,0.1,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,3,0.2,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,5,0.01,298,117,181,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,0.95,5,0.02,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,0.95,5,0.05,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,0.95,5,0.1,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,0.95,5,0.2,298,117,181,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,2,0.01,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,2,0.02,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,2,0.05,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,2,0.1,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,2,0.2,660,408,252,11
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,3,0.01,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,3,0.02,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,3,0.05,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,3,0.1,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,3,0.2,413,232,181,7
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,5,0.01,298,117,181,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,25,1.0,5,0.02,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,1.0,5,0.05,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,1.0,5,0.1,298,117,181,5
0.9,0.898989898989899,0.8888888888888888,0.8,1.0,3,both,25,1.0,5,0.2,298,117,181,5
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,2,0.01,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,2,0.02,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,2,0.05,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,2,0.1,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,2,0.2,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,3,0.01,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,3,0.02,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,3,0.05,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,3,0.1,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,3,0.2,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,5,0.01,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,5,0.02,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,5,0.05,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,5,0.1,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.9,5,0.2,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,2,0.01,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,2,0.02,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,2,0.05,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,2,0.1,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,2,0.2,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,3,0.01,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,3,0.02,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,3,0.05,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,3,0.1,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,3,0.2,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,5,0.01,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,5,0.02,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,5,0.05,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,5,0.1,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,0.95,5,0.2,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,2,0.01,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,2,0.02,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,2,0.05,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,2,0.1,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,2,0.2,356,356,0,8
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,3,0.01,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,3,0.02,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,3,0.05,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,3,0.1,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,3,0.2,180,180,0,4
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,5,0.01,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,5,0.02,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,5,0.05,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,5,0.1,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,cancer_only,30,1.0,5,0.2,68,68,0,2
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,30,0.9,2,0.01,586,356,230,13
0.95,0.949874686716792,0.9473684210526315,0.9,1.0,3,both,30,0.9,2,0.02,586,356,230,13
